id;title;url;cover;rate
26101255;人类清除计划3;https://movie.douban.com/subject/26101255/;https://img5.doubanio.com/view/movie_poster_cover/lpst/public/p2354593136.jpg;6.0
2977957;科洛弗道10号;https://movie.douban.com/subject/2977957/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2310097289.jpg;6.8
26635328;奇怪的她;https://movie.douban.com/subject/26635328/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2296793814.jpg;6.7
26695145;发条城市;https://movie.douban.com/subject/26695145/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2364302622.jpg;5.9
26326696;无辜者;https://movie.douban.com/subject/26326696/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2306446537.jpg;7.3
26322816;印第安纳波利斯号：勇者无惧;https://movie.douban.com/subject/26322816/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2363235768.jpg;6.1
26411409;怦然星动;https://movie.douban.com/subject/26411409/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2287482537.jpg;4.4
26689198;同船爱歌;https://movie.douban.com/subject/26689198/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2329592064.jpg;7.4
26322928;鬼乡;https://movie.douban.com/subject/26322928/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2226663805.jpg;7.3
3718279;死侍;https://movie.douban.com/subject/3718279/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2309264172.jpg;7.5
26283288;解语花;https://movie.douban.com/subject/26283288/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2326054870.jpg;7.1
